date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum
2022-07-31,śląskie,SL,84,604880,0,12192,365,3351723,89,666355,0,596746
2022-08-01,śląskie,SL,79,604959,0,12192,285,3352008,84,666439,0,596746
2022-08-02,śląskie,SL,726,605685,2,12194,1540,3353548,762,667201,0,596746
2022-08-03,śląskie,SL,568,606253,1,12195,1294,3354842,598,667799,0,596746
2022-08-04,śląskie,SL,570,606823,4,12199,1357,3356199,594,668393,1,596747
2022-08-05,śląskie,SL,500,607323,1,12200,1289,3357488,528,668921,1,596748
2022-08-06,śląskie,SL,517,607840,2,12202,1245,3358733,538,669459,1,596749
2022-08-07,śląskie,SL,78,607918,0,12202,334,3359067,84,669543,0,596749
2022-08-08,śląskie,SL,81,607999,0,12202,372,3359439,91,669634,0,596749
2022-08-09,śląskie,SL,776,608775,5,12207,1793,3361232,814,670448,0,596749
2022-08-10,śląskie,SL,599,609374,3,12210,1412,3362644,641,671089,0,596749
2022-08-11,śląskie,SL,553,609927,1,12211,1436,3364080,585,671674,1,596750
2022-08-12,śląskie,SL,501,610428,0,12211,1236,3365316,527,672201,0,596750
2022-08-13,śląskie,SL,574,611002,1,12212,1285,3366601,600,672801,0,596750
2022-08-14,śląskie,SL,79,611081,0,12212,347,3366948,89,672890,1,596751
2022-08-15,śląskie,SL,107,611188,0,12212,348,3367296,123,673013,0,596751
2022-08-16,śląskie,SL,93,611281,0,12212,339,3367635,102,673115,0,596751
2022-08-17,śląskie,SL,964,612245,4,12216,2167,3369802,1026,674141,0,596751
2022-08-18,śląskie,SL,670,612915,1,12217,1498,3371300,707,674848,1,596752
2022-08-19,śląskie,SL,556,613471,5,12222,1412,3372712,590,675438,0,596752
2022-08-20,śląskie,SL,566,614037,1,12223,1305,3374017,594,676032,1,596753
2022-08-21,śląskie,SL,98,614135,0,12223,441,3374458,100,676132,0,596753
2022-08-22,śląskie,SL,68,614203,0,12223,334,3374792,76,676208,0,596753
2022-08-23,śląskie,SL,757,614960,5,12228,1762,3376554,796,677004,0,596753
2022-08-24,śląskie,SL,548,615508,5,12233,1495,3378049,588,677592,0,596753
2022-08-25,śląskie,SL,447,615955,3,12236,1322,3379371,471,678063,0,596753
2022-08-26,śląskie,SL,481,616436,3,12239,1305,3380676,509,678572,0,596753
2022-08-27,śląskie,SL,533,616969,2,12241,1390,3382066,559,679131,0,596753
2022-08-28,śląskie,SL,69,617038,0,12241,343,3382409,74,679205,0,596753
2022-08-29,śląskie,SL,78,617116,0,12241,339,3382748,84,679289,0,596753
2022-08-30,śląskie,SL,644,617760,8,12249,1743,3384491,682,679971,0,596753
2022-08-31,śląskie,SL,486,618246,2,12251,1272,3385763,509,680480,0,596753
2022-09-01,śląskie,SL,380,618626,1,12252,1057,3386820,403,680883,0,596753
2022-09-02,śląskie,SL,185,618811,1,12253,996,3387816,206,681089,0,596753
2022-09-03,śląskie,SL,132,618943,4,12257,626,3388442,148,681237,0,596753
2022-09-04,śląskie,SL,54,618997,0,12257,355,3388797,58,681295,0,596753
2022-09-05,śląskie,SL,43,619040,0,12257,269,3389066,47,681342,0,596753
2022-09-06,śląskie,SL,282,619322,3,12260,1068,3390134,300,681642,0,596753
2022-09-07,śląskie,SL,222,619544,0,12260,877,3391011,240,681882,0,596753
2022-09-08,śląskie,SL,356,619900,4,12264,1196,3392207,375,682257,0,596753
2022-09-09,śląskie,SL,577,620477,0,12264,1578,3393785,587,682844,0,596753
2022-09-10,śląskie,SL,320,620797,4,12268,1100,3394885,344,683188,0,596753
2022-09-11,śląskie,SL,54,620851,0,12268,309,3395194,60,683248,0,596753
2022-09-12,śląskie,SL,77,620928,0,12268,382,3395576,81,683329,0,596753
2022-09-13,śląskie,SL,420,621348,2,12270,1314,3396890,460,683789,0,596753
2022-09-14,śląskie,SL,620,621968,1,12271,1763,3398653,642,684431,0,596753
2022-09-15,śląskie,SL,639,622607,1,12272,1835,3400488,666,685097,0,596753
2022-09-16,śląskie,SL,188,622795,3,12275,834,3401322,203,685300,0,596753
2022-09-17,śląskie,SL,189,622984,1,12276,726,3402048,212,685512,0,596753
2022-09-18,śląskie,SL,49,623033,0,12276,311,3402359,53,685565,0,596753
2022-09-19,śląskie,SL,56,623089,0,12276,388,3402747,60,685625,0,596753
2022-09-20,śląskie,SL,465,623554,1,12277,1364,3404111,500,686125,0,596753
2022-09-21,śląskie,SL,278,623832,1,12278,963,3405074,300,686425,0,596753
2022-09-22,śląskie,SL,539,624371,0,12278,1678,3406752,573,686998,0,596753
2022-09-23,śląskie,SL,497,624868,0,12278,1588,3408340,520,687518,0,596753
2022-09-24,śląskie,SL,330,625198,4,12282,1113,3409453,353,687871,0,596753
2022-09-25,śląskie,SL,56,625254,0,12282,276,3409729,69,687940,0,596753
2022-09-26,śląskie,SL,56,625310,0,12282,276,3410005,66,688006,0,596753
2022-09-27,śląskie,SL,495,625805,1,12283,1545,3411550,522,688528,0,596753
2022-09-28,śląskie,SL,384,626189,3,12286,1412,3412962,418,688946,0,596753
2022-09-29,śląskie,SL,492,626681,1,12287,1615,3414577,515,689461,0,596753
2022-09-30,śląskie,SL,486,627167,1,12288,1592,3416169,517,689978,0,596753
2022-10-01,śląskie,SL,407,627574,2,12290,1491,3417660,443,690421,0,596753
2022-10-02,śląskie,SL,47,627621,0,12290,162,3417822,50,690471,0,596753
2022-10-03,śląskie,SL,25,627646,0,12290,154,3417976,31,690502,0,596753
2022-10-04,śląskie,SL,575,628221,5,12295,1825,3419801,628,691130,0,596753
2022-10-05,śląskie,SL,427,628648,4,12299,1562,3421363,455,691585,0,596753
2022-10-06,śląskie,SL,368,629016,2,12301,1363,3422726,385,691970,0,596753
2022-10-07,śląskie,SL,339,629355,0,12301,1200,3423926,372,692342,0,596753
2022-10-08,śląskie,SL,468,629823,1,12302,2009,3425935,518,692860,0,596753
2022-10-09,śląskie,SL,53,629876,0,12302,333,3426268,57,692917,0,596753
2022-10-10,śląskie,SL,38,629914,0,12302,294,3426562,47,692964,0,596753
2022-10-11,śląskie,SL,414,630328,8,12310,1711,3428273,436,693400,0,596753
2022-10-12,śląskie,SL,317,630645,2,12312,1294,3429567,356,693756,0,596753
2022-10-13,śląskie,SL,239,630884,5,12317,1171,3430738,263,694019,0,596753
2022-10-14,śląskie,SL,205,631089,1,12318,1074,3431812,233,694252,0,596753
2022-10-15,śląskie,SL,174,631263,1,12319,963,3432775,192,694444,0,596753
2022-10-16,śląskie,SL,29,631292,0,12319,265,3433040,34,694478,0,596753
2022-10-17,śląskie,SL,38,631330,0,12319,253,3433293,43,694521,0,596753
2022-10-18,śląskie,SL,272,631602,3,12322,1415,3434708,294,694815,0,596753
2022-10-19,śląskie,SL,191,631793,0,12322,1056,3435764,208,695023,0,596753
2022-10-20,śląskie,SL,203,631996,1,12323,998,3436762,218,695241,0,596753
2022-10-21,śląskie,SL,119,632115,2,12325,884,3437646,130,695371,0,596753
2022-10-22,śląskie,SL,132,632247,3,12328,892,3438538,144,695515,0,596753
2022-10-23,śląskie,SL,17,632264,0,12328,206,3438744,18,695533,0,596753
2022-10-24,śląskie,SL,14,632278,0,12328,216,3438960,16,695549,0,596753
2022-10-25,śląskie,SL,194,632472,0,12328,1201,3440161,211,695760,0,596753
2022-10-26,śląskie,SL,103,632575,1,12329,946,3441107,112,695872,0,596753
2022-10-27,śląskie,SL,112,632687,2,12331,818,3441925,121,695993,0,596753
2022-10-28,śląskie,SL,124,632811,0,12331,879,3442804,132,696125,0,596753
2022-10-29,śląskie,SL,87,632898,1,12332,760,3443564,97,696222,0,596753
2022-10-30,śląskie,SL,13,632911,0,12332,193,3443757,15,696237,0,596753
2022-10-31,śląskie,SL,18,632929,0,12332,210,3443967,19,696256,0,596753
2022-11-01,śląskie,SL,114,633043,0,12332,789,3444756,122,696378,0,596753
2022-11-02,śląskie,SL,15,633058,0,12332,168,3444924,15,696393,0,596753
2022-11-03,śląskie,SL,138,633196,1,12333,976,3445900,145,696538,0,596753
2022-11-04,śląskie,SL,86,633282,3,12336,761,3446661,97,696635,0,596753
2022-11-05,śląskie,SL,83,633365,0,12336,706,3447367,91,696726,0,596753
2022-11-06,śląskie,SL,4,633369,0,12336,184,3447551,4,696730,0,596753
2022-11-07,śląskie,SL,16,633385,0,12336,177,3447728,19,696749,0,596753
2022-11-08,śląskie,SL,116,633501,1,12337,844,3448572,121,696870,0,596753
2022-11-09,śląskie,SL,80,633581,3,12340,671,3449243,83,696953,0,596753
2022-11-10,śląskie,SL,52,633633,0,12340,628,3449871,61,697014,0,596753
2022-11-11,śląskie,SL,66,633699,0,12340,636,3450507,70,697084,0,596753
2022-11-12,śląskie,SL,4,633703,0,12340,152,3450659,6,697090,0,596753
2022-11-13,śląskie,SL,10,633713,0,12340,175,3450834,11,697101,0,596753
2022-11-14,śląskie,SL,7,633720,0,12340,169,3451003,7,697108,0,596753
2022-11-15,śląskie,SL,75,633795,1,12341,842,3451845,81,697189,0,596753
2022-11-16,śląskie,SL,48,633843,1,12342,668,3452513,49,697238,0,596753
2022-11-17,śląskie,SL,47,633890,0,12342,616,3453129,51,697289,0,596753
2022-11-18,śląskie,SL,42,633932,0,12342,559,3453688,48,697337,0,596753
